OEP,CATEGORÍA,ESPECIALIDAD,PLAZAS,RESERVA DISCAPACIDAD,TOTAL PLAZAS,FECHA PUBLICACIÓN BOJA,ENLACE,ACCESO LIBRE/PROMOCIÓN INTERNA
1998,TELEFONISTA,,20,,20,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,ALBAÑIL,,10,,10,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,CALEFACTOR,,10,,10,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,CARPINTEROS,,5,,5,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,COCINERO/A,,30,,30,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,ELECTRICISTA,,35,,35,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,FONTANERO,,10,,10,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,MECÁNICO,,25,,25,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,CELADOR/A,,400,,400,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,PINCHE,,200,,200,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1997,MÉDICO GENERAL,,1188,,1188,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,PEDIATRA ATENCIÓN PRIMARIA,,276,,276,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,ODONTOESTOMATÓLOGO,,56,,56,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,MATRÓN/A,,31,,31,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,FISIOTERAPEUTA,,23,,23,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,DUE/ATS,,924,,924,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,TÉCNICO/A ESPECIALISTA,,40,,40,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,AUXILIAR DE ENFERMERÍA,,269,,269,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,TRABAJADOR/A SOCIAL,,181,,181,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,ADMINISTRATIVO/A,,25,,25,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,AUXILIAR ADMINISTRATIVO/A,,753,,753,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,CELADOR Y CELADOR-CONDUCTOR,,816,,816,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,FACULTATIVO/A ESPECIALISTA DE ÁREA,,747,,747,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,PSICÓLOGOS,,82,,82,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,MATRÓN/A,,54,,54,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,FISIOTERAPEUTA,,49,,49,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,D.U.E./A.T.E.,,1052,,1052,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,TERAPEUTAS OCUPACIONALES,,8,,8,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,TÉCNICO/A ESPECIALISTA,,483,,483,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,AUXILIAR DE ENFERMERÍA,,1186,,1186,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,,70,,70,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,INGENIERO/A TÉCNICO/A,,4,,4,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,,51,,51,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,TRABAJADOR/A SOCIAL,,52,,52,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,ADMINISTRATIVO/A,,47,,47,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,AUXILIAR ADMINISTRATIVO/A,,308,,308,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,GOBERNANTAS,,63,,63,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,TELEFONISTA,,60,,60,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,ALBAÑIL,,26,,26,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,CALEFACTOR,,32,,32,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,CARPINTEROS,,12,,12,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,COCINERO/A,,36,,36,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,COSTURERAS,,20,,20,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,ELECTRICISTA,,52,,52,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,FONTANERO,,22,,22,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,JARDINEROS,,6,,6,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,MECÁNICO,,40,,40,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,PINTORES,,12,,12,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,CONDUCTORES,,57,,57,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,CELADOR/A,,536,,536,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,LAVANDERÍA/PLANCHADO,,76,,76,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,PLANCHADORAS,,20,,20,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,PEÓN,,25,,25,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1997,PINCHE,,192,,192,Boletín número 125 de 25/10/1997 ,http://www.juntadeandalucia.es/boja/1997/125/d2.pdf ,AMBOS
1990,MÉDICA,JEFE DE SERVICIO,23,,23,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,MÉDICA,JEFE DE SECCIÓN,12,,12,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,MÉDICA,FAC.ESPECIALISTA,850,,850,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,MÉDICA,PEDIATRA E.B.A.P.,70,,70,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,MÉDICA,MÉDICO GENERAL E.B.A.P.,100,,100,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,ENFERMERÍA,DIPLOMADO EN ENFERMERÍA,3400,,3400,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,ENFERMERÍA,MATRONA,70,,70,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,ENFERMERÍA,FISIOTERAPEUTA,130,,130,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,ENFERMERÍA,TERAPEUTA OCUPACIONAL,25,,25,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,ENFERMERÍA,TÉCNICOS ESPECIALISTAS,550,,550,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,ENFERMERÍA,AUXILIAR DE ENFERMERÍA,1800,,1800,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,,100,,100,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,,150,,150,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,ADMINISTRATIVO/A,,550,,550,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,AUXILIAR ADMINISTRATIVO/A,,60,,60,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,INGENIERO/A TÉCNICO/A,,14,,14,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,MAESTRO INDUSTRIAL,,25,,25,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,PERSONAL OFICIOS GRUPO D,,210,,210,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,PEÓN,,45,,45,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,TRABAJADOR/A SOCIAL,,280,,280,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,COCINERO/A,,40,,40,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,TELEFONISTA,,35,,35,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,PELUQUERO,,5,,5,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,CELADOR Y CELADOR-CONDUCTOR,,1300,,1300,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,LAVANDERÍA/PLANCHADO,,100,,100,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
1990,PINCHE,,600,,600,Boletín número 54 de 29/6/1990 ,http://www.juntadeandalucia.es/boja/1990/54/d12.pdf ,AMBOS
